,stock_id,date,open,high,low,close,volume,index_value,ticker
1082,2,2021-10-29,148.68,153.165,146.4128,149.8,392739936,5.9,AAPL
1083,2,2021-10-22,143.445,150.18,143.16,148.69,340691290,5.54,AAPL
1084,2,2021-10-15,142.27,144.895,139.2,144.84,354098233,6.52,AAPL
1085,2,2021-10-08,141.76,144.215,138.27,142.9,382910000,6.08,AAPL
1086,2,2021-10-01,145.47,145.96,139.1101,142.65,441421358,6.65,AAPL
1087,2,2021-09-24,143.8,147.4701,141.27,146.92,394033205,6.63,AAPL
1088,2,2021-09-17,150.63,151.42,145.76,146.06,492884912,6.62,AAPL
1089,2,2021-09-10,154.97,157.26,148.7,148.97,354897433,6.76,AAPL
1090,2,2021-09-03,149.0,154.98,148.61,154.3,386760934,6.74,AAPL
1091,2,2021-08-27,148.31,150.86,146.83,148.6,272129118,7.06,AAPL
1092,2,2021-08-20,148.535,151.68,144.5,148.19,429624447,6.41,AAPL
1093,2,2021-08-13,146.2,149.4444,145.3,149.1,299050639,7.06,AAPL
1094,2,2021-08-06,146.36,148.045,145.18,146.14,284559337,6.66,AAPL
1095,2,2021-07-30,148.27,149.83,142.54,145.86,420947531,7.26,AAPL
1096,2,2021-07-23,143.75,148.7177,141.67,148.56,441563639,7.3,AAPL
1097,2,2021-07-16,146.21,150.0,143.63,146.39,504249326,7.39,AAPL
1098,2,2021-07-09,140.07,145.65,140.07,145.11,418559640,6.77,AAPL
1099,2,2021-07-02,133.41,140.0,133.35,139.96,321360130,8.6,AAPL
1100,2,2021-06-25,130.3,134.64,129.21,133.11,354155878,8.24,AAPL
1101,2,2021-06-18,127.82,132.55,127.07,130.46,456667151,8.67,AAPL
1102,2,2021-06-11,126.17,128.46,124.8321,127.35,327048055,9.0,AAPL
1103,2,2021-06-04,125.08,126.16,123.13,125.89,278314493,8.2,AAPL
1104,2,2021-05-28,126.01,128.32,124.55,124.61,357615057,9.84,AAPL
1105,2,2021-05-21,126.82,128.0,122.86,125.43,386352101,9.75,AAPL
1106,2,2021-05-14,129.41,129.54,122.25,127.45,514165627,9.85,AAPL
1107,2,2021-05-07,132.04,134.07,126.7,130.21,453802325,9.83,AAPL
1108,2,2021-04-30,134.83,137.07,131.065,131.46,501621389,10.56,AAPL
1109,2,2021-04-23,133.51,135.53,131.3001,134.32,421246935,10.54,AAPL
1110,2,2021-04-16,132.52,135.0,130.63,134.16,444178798,10.21,AAPL
1111,2,2021-04-09,123.87,133.04,123.07,132.995,447820438,10.26,AAPL
1112,2,2021-03-26,120.33,124.24,118.92,121.21,488825826,6.59,AAPL
1113,2,2021-03-19,121.41,127.22,119.675,119.99,626770404,3.84,AAPL
1114,2,2021-03-12,120.93,123.21,116.21,121.03,586977280,1.22,AAPL
1115,2,2021-03-05,123.75,128.72,117.57,121.42,663456753,1.04,AAPL
1116,2,2021-02-26,128.01,129.72,118.39,121.26,680391444,0.15,AAPL
1117,2,2021-02-19,135.49,136.01,127.41,129.87,362474097,-0.9,AAPL
1118,2,2021-02-12,136.03,137.877,133.6921,135.37,344357350,0.55,AAPL
1119,2,2021-02-05,133.75,137.42,130.93,136.76,438264070,0.0,AAPL
1120,2,2021-01-29,143.07,145.09,130.21,131.96,716990967,-0.01,AAPL
1121,2,2021-01-22,127.78,139.85,126.938,139.07,430065722,0.42,AAPL
1122,2,2021-01-15,129.19,131.45,126.86,127.14,481518252,0.34,AAPL
1123,2,2021-01-08,133.52,133.6116,126.382,132.05,610791157,0.33,AAPL
1124,2,2020-12-18,122.6,129.58,121.54,126.655,621758148,-0.29,AAPL
1125,2,2020-12-11,122.31,125.95,120.15,122.41,452278651,-0.9,AAPL
1126,2,2020-12-04,116.97,123.78,116.81,122.25,541563385,-0.73,AAPL
1127,2,2020-11-27,117.18,117.6202,112.59,116.59,364376131,-0.43,AAPL
1128,2,2020-11-20,118.92,120.99,116.81,117.34,389493361,-1.09,AAPL
1129,2,2020-11-13,120.5,121.99,114.13,119.26,589872919,-1.16,AAPL
1130,2,2020-11-06,109.11,119.62,107.32,118.69,609571825,-1.08,AAPL
1131,2,2020-10-30,114.01,117.28,107.72,108.86,684767901,-1.15,AAPL
1132,2,2020-10-23,119.96,120.419,114.28,115.04,519569644,-1.36,AAPL
1133,2,2020-10-16,120.06,125.39,118.15,119.02,881572555,-1.83,AAPL
1134,2,2020-10-09,113.91,117.0,112.25,116.97,548575054,-1.74,AAPL
1135,2,2020-10-02,115.01,117.72,112.22,113.02,641240539,-2.11,AAPL
1136,2,2020-09-25,104.54,112.86,103.1,112.28,847212649,-2.46,AAPL
1137,2,2020-09-18,114.72,118.829,106.09,106.84,944934651,-2.42,AAPL
1138,2,2020-09-11,113.95,120.5,110.0,112.0,771441734,-3.39,AAPL
1139,2,2020-09-04,127.58,137.98,110.89,120.96,1166301669,-2.28,AAPL
1140,2,2020-08-28,514.79,515.14,492.21,499.23,265909531,-2.2,AAPL
1141,2,2020-08-21,464.25,499.472,455.8501,497.48,208464758,-2.82,AAPL
1142,2,2020-08-14,450.4,464.17,436.4267,459.63,235474473,-3.53,AAPL
1143,2,2020-08-07,432.8,457.65,431.57,444.45,250852555,-3.56,AAPL
1144,2,2020-07-31,374.84,425.66,372.99,425.04,211898609,-3.98,AAPL
1145,2,2020-07-24,385.67,397.0,356.58,370.46,165885792,-4.24,AAPL
1146,2,2020-07-17,389.06,399.82,375.51,385.31,179660754,-4.83,AAPL
1147,2,2020-07-10,370.0,385.27,369.87,383.68,141212101,-4.17,AAPL
1148,2,2020-06-26,351.34,372.38,351.15,353.63,220750873,-4.86,AAPL
1149,2,2020-06-19,333.25,356.56,332.58,349.72,194985086,-5.05,AAPL
1150,2,2020-06-12,330.25,354.77,327.32,338.8,202956789,-5.61,AAPL
1151,2,2020-06-05,317.75,331.75,317.21,331.5,124490802,-6.31,AAPL
1152,2,2020-05-29,323.5,324.24,313.09,317.94,131465363,-6.66,AAPL
1153,2,2020-05-22,313.17,320.89,310.32,318.89,133274690,-6.88,AAPL
1154,2,2020-05-15,308.1,319.69,300.21,307.71,208536826,-7.32,AAPL
1155,2,2020-05-08,289.17,310.35,286.32,310.13,168228968,-7.3,AAPL
1156,2,2020-05-01,281.8,299.0,278.2,289.07,197513427,-8.12,AAPL
1157,2,2020-04-24,277.95,283.01,265.43,282.97,169846750,-8.09,AAPL
1158,2,2020-04-17,268.31,288.25,265.83,282.8,207386812,-7.96,AAPL
1159,2,2020-04-03,250.74,262.49,236.9,241.41,209252759,-5.53,AAPL
1160,2,2020-03-27,228.08,258.68,212.61,247.74,346165813,-3.64,AAPL
1161,2,2020-03-20,241.95,259.08,228.0,229.24,405065837,-0.91,AAPL
1162,2,2020-03-13,263.75,286.44,248.0,277.97,404405247,1.24,AAPL
1163,2,2020-03-06,282.28,304.0,277.72,289.03,323450224,1.33,AAPL
1164,2,2020-02-28,297.26,304.18,256.37,273.36,349768234,1.57,AAPL
1165,2,2020-02-21,315.36,324.65,310.5,313.05,119254440,1.57,AAPL
1166,2,2020-02-14,314.18,327.22,313.85,324.95,123065907,1.64,AAPL
1167,2,2020-02-07,304.3,325.22,302.22,320.03,163134650,1.91,AAPL
1168,2,2020-01-31,310.06,327.85,304.88,309.51,216776323,1.99,AAPL
1169,2,2020-01-24,317.19,323.33,315.65,318.31,115445527,1.64,AAPL
1170,2,2020-01-17,311.64,318.74,309.55,318.73,162824452,1.57,AAPL
1171,2,2020-01-10,293.79,312.67,292.75,310.33,168452059,1.29,AAPL
1172,2,2020-01-03,289.46,300.6,285.22,297.43,131852981,1.73,AAPL
1173,2,2019-12-27,280.53,293.97,280.37,289.8,96724537,2.02,AAPL
1174,2,2019-12-20,277.0,282.65,276.98,279.44,183341280,2.02,AAPL
1175,2,2019-12-13,270.0,275.3,264.91,275.15,142408267,1.58,AAPL
1176,2,2019-12-06,267.27,271.0,256.29,270.71,115090042,1.2,AAPL
1177,2,2019-11-29,262.71,268.0,262.5,267.25,75404884,1.15,AAPL
1178,2,2019-11-22,265.8,268.0,260.4,261.78,114060454,2.61,AAPL
1179,2,2019-11-15,258.3,265.78,258.28,265.76,115661500,1.56,AAPL
1180,2,2019-11-08,257.33,260.44,255.37,260.14,106014081,1.68,AAPL
1181,2,2019-11-01,247.42,255.93,237.26,255.82,163067611,1.74,AAPL
1182,2,2019-10-25,237.52,246.73,237.32,246.58,100713664,1.65,AAPL
1183,2,2019-10-18,234.9,238.13,233.2,236.41,108261581,1.68,AAPL
1184,2,2019-10-11,226.27,237.64,224.33,236.21,150154587,1.6,AAPL
1185,2,2019-10-04,220.9,228.22,215.13,227.01,163381242,1.69,AAPL
1186,2,2019-09-27,218.95,222.49,217.14,218.82,117784618,1.75,AAPL
1187,2,2019-09-20,217.73,223.76,217.47,217.73,145352672,1.51,AAPL
1188,2,2019-09-13,214.84,226.42,211.07,218.75,175366943,1.74,AAPL
1189,2,2019-09-06,206.43,214.42,204.22,213.26,82585672,1.85,AAPL
1190,2,2019-08-30,205.86,210.45,203.32,208.74,110091319,1.58,AAPL
1191,2,2019-08-23,210.62,214.44,201.0,202.64,142066853,1.82,AAPL
1192,2,2019-08-16,199.62,212.14,199.15,206.5,163266105,1.76,AAPL
1193,2,2019-08-09,197.99,203.53,192.58,200.99,173211425,1.82,AAPL
1194,2,2019-08-02,208.46,221.37,201.63,204.02,219770512,2.05,AAPL
1195,2,2019-07-26,203.65,209.73,203.61,207.74,87153118,1.86,AAPL
1196,2,2019-07-19,204.09,206.5,202.36,202.59,87433154,2.05,AAPL
1197,2,2019-07-12,200.81,204.39,198.41,203.3,101600835,1.77,AAPL
1198,2,2019-07-05,203.17,205.08,200.65,204.23,72879519,2.2,AAPL
1199,2,2019-06-28,198.54,201.57,195.29,197.92,117368626,1.95,AAPL
1200,2,2019-06-21,192.9,200.85,192.17,198.78,131658960,2.11,AAPL
1201,2,2019-06-14,191.81,196.79,190.3,192.74,111843021,2.0,AAPL
1202,2,2019-06-07,175.6,191.92,170.27,190.15,154348161,1.94,AAPL
1203,2,2019-05-31,178.92,180.59,174.99,175.07,104691321,2.04,AAPL
1204,2,2019-05-24,183.52,188.0,177.81,178.97,156970116,1.91,AAPL
1205,2,2019-05-17,187.71,192.47,182.85,189.0,186415472,1.86,AAPL
1206,2,2019-05-10,204.29,208.84,192.77,197.18,173663634,2.03,AAPL
1207,2,2019-05-03,204.4,215.31,199.11,211.75,186455669,2.17,AAPL
1208,2,2019-04-26,202.83,208.48,202.12,204.3,97495453,2.18,AAPL
1209,2,2019-04-12,196.42,202.85,196.21,198.87,132006698,2.07,AAPL
1210,2,2019-04-05,191.64,197.1,188.38,197.0,111540445,2.28,AAPL
1211,2,2019-03-29,191.51,192.88,184.58,189.95,167838582,2.18,AAPL
1212,2,2019-03-22,185.8,197.69,184.73,191.05,182343335,1.91,AAPL
1213,2,2019-03-15,175.49,187.33,175.35,186.12,158133562,2.1,AAPL
1214,2,2019-03-08,175.69,177.75,169.5,172.91,116779738,2.16,AAPL
1215,2,2019-03-01,174.16,175.87,172.73,174.97,120880541,2.15,AAPL
1216,2,2019-02-22,169.71,173.32,169.49,172.97,81250012,2.39,AAPL
1217,2,2019-02-15,171.05,172.48,169.25,170.42,112229742,1.96,AAPL
1218,2,2019-02-08,167.41,175.57,167.28,170.41,151398457,1.78,AAPL
1219,2,2019-02-01,155.79,169.0,153.66,166.52,202296864,2.18,AAPL
1220,2,2019-01-25,156.41,158.13,151.7,157.76,112513982,2.43,AAPL
1221,2,2019-01-18,150.85,157.88,149.22,156.82,155291399,2.55,AAPL
1222,2,2019-01-11,148.7,154.53,145.9,152.29,203706070,2.15,AAPL
1223,2,2019-01-04,158.53,159.36,142.0,148.26,221962468,2.05,AAPL
1224,2,2018-12-28,148.15,158.52,146.59,156.23,191160265,2.29,AAPL
1225,2,2018-12-21,165.45,168.35,149.63,150.73,287694081,2.63,AAPL
1226,2,2018-12-14,165.0,172.57,163.33,165.48,217536870,2.84,AAPL
1227,2,2018-12-07,184.46,184.94,168.3,168.49,167522325,2.75,AAPL
1228,2,2018-11-30,174.24,182.8,170.26,178.58,213749977,2.75,AAPL
1229,2,2018-11-23,190.0,190.7,172.1,172.29,164494301,2.93,AAPL
1230,2,2018-11-16,199.0,199.85,185.93,193.53,242226465,2.54,AAPL
1231,2,2018-11-09,204.3,210.12,198.17,204.47,191199370,2.73,AAPL
1232,2,2018-11-02,219.19,222.36,205.43,207.48,270606277,2.68,AAPL
1233,2,2018-10-26,219.79,224.23,212.67,216.3,185599234,2.9,AAPL
1234,2,2018-10-19,221.16,222.99,213.0,219.31,148520408,2.49,AAPL
1235,2,2018-10-12,222.21,227.27,212.32,222.11,192007749,2.72,AAPL
1236,2,2018-10-05,227.95,233.47,220.58,224.29,142666234,3.04,AAPL
1237,2,2018-09-28,216.82,226.44,216.63,225.74,129343034,2.8,AAPL
1238,2,2018-09-21,222.15,222.95,215.3,217.66,218746220,2.91,AAPL
1239,2,2018-09-14,220.95,228.35,216.47,223.84,198249908,2.92,AAPL
1240,2,2018-09-07,228.41,229.67,220.71,221.3,132632878,3.07,AAPL
1241,2,2018-08-31,217.15,228.87,216.33,227.63,162690645,3.67,AAPL
1242,2,2018-08-24,218.1,219.18,213.84,216.16,112825161,2.82,AAPL
1243,2,2018-08-17,207.7,217.95,207.7,217.58,139373818,2.62,AAPL
1244,2,2018-08-10,208.0,209.78,204.52,207.53,121642089,2.72,AAPL
1245,2,2018-08-03,191.9,208.74,189.07,207.99,224189697,2.5,AAPL
1246,2,2018-07-27,190.68,195.96,189.56,190.98,94613682,2.36,AAPL
1247,2,2018-07-20,191.52,192.65,189.2,191.44,87963808,2.48,AAPL
1248,2,2018-07-13,189.5,191.84,187.61,191.33,85088176,2.49,AAPL
1249,2,2018-07-06,183.82,188.43,183.42,187.97,65775642,2.61,AAPL
1250,2,2018-06-29,183.4,187.28,180.73,185.11,121620526,2.73,AAPL
1251,2,2018-06-22,187.88,189.22,183.45,184.92,125604366,2.3,AAPL
1252,2,2018-06-15,191.35,192.88,188.26,188.84,140187228,2.14,AAPL
1253,2,2018-06-08,191.64,194.2,189.77,191.7,116769735,2.73,AAPL
1254,2,2018-06-01,187.6,190.26,186.14,190.24,92129925,2.62,AAPL
1255,2,2018-05-25,188.0,189.65,185.76,188.58,94394844,2.79,AAPL
1256,2,2018-05-18,189.01,189.53,185.1,186.31,99248752,2.15,AAPL
1257,2,2018-05-11,185.18,190.37,183.67,188.59,148266951,2.57,AAPL
1258,2,2018-05-04,162.13,184.25,161.84,183.83,252805668,2.63,AAPL
1259,2,2018-04-27,166.83,166.92,160.63,162.32,162208431,2.21,AAPL
1260,2,2018-04-20,175.03,178.94,165.43,165.72,169238340,2.52,AAPL
1261,2,2018-04-13,169.88,175.84,169.85,174.73,128077139,2.71,AAPL
1262,2,2018-04-06,166.64,174.23,164.47,168.38,164408813,2.38,AAPL
1263,2,2018-03-23,177.32,177.47,164.94,164.94,168666122,2.45,AAPL
1264,2,2018-03-16,180.29,183.5,177.62,178.02,151720299,2.53,AAPL
1265,2,2018-03-09,175.21,180.0,174.27,179.98,138442235,2.33,AAPL
1266,2,2018-03-02,176.35,180.62,172.45,176.21,196432091,2.58,AAPL
1267,2,2018-02-23,172.05,175.65,171.01,175.5,133197874,2.57,AAPL
1268,2,2018-02-16,158.5,174.82,157.51,172.43,222582467,2.56,AAPL
1269,2,2018-02-09,159.1,163.88,150.24,156.41,299885932,2.68,AAPL
1270,2,2018-02-02,170.16,170.16,160.1,160.5,248091289,2.31,AAPL
1271,2,2018-01-26,177.3,179.44,170.06,171.51,185072080,2.7,AAPL
1272,2,2018-01-19,177.9,180.1,175.07,178.46,122974060,3.07,AAPL
1273,2,2018-01-12,174.35,177.36,173.0,177.09,107548622,2.86,AAPL
1274,2,2018-01-05,170.16,175.37,169.26,175.0,99095223,2.61,AAPL
1275,2,2017-12-29,170.8,171.85,169.22,169.23,96281679,2.84,AAPL
1276,2,2017-12-22,174.88,177.2,173.25,175.01,115320238,2.96,AAPL
1277,2,2017-12-15,169.2,174.17,168.79,173.97,132453689,2.48,AAPL
1278,2,2017-12-08,172.48,172.62,166.46,169.37,134914322,2.45,AAPL
1279,2,2017-12-01,175.05,175.08,167.16,171.05,166555527,2.59,AAPL
1280,2,2017-11-24,170.29,175.5,169.56,174.97,79873651,2.48,AAPL
1281,2,2017-11-17,173.5,174.5,168.38,170.15,114281964,2.73,AAPL
1282,2,2017-11-10,172.365,176.24,171.72,174.67,135758833,2.63,AAPL
1283,2,2017-11-03,163.89,174.26,163.72,172.5,203892677,2.56,AAPL
1284,2,2017-10-27,156.89,163.6,155.27,163.05,119574587,2.48,AAPL
1285,2,2017-10-20,157.9,160.87,155.02,156.25,124593299,2.63,AAPL
1286,2,2017-10-13,155.81,158.0,155.1,156.99,80597481,2.79,AAPL
1287,2,2017-10-06,154.26,155.49,152.46,155.3,91971974,2.65,AAPL
1288,2,2017-09-29,149.99,154.7189,149.16,154.12,152105993,2.64,AAPL
1289,2,2017-09-22,160.11,160.5,150.56,151.89,182738115,2.77,AAPL
1290,2,2017-09-15,160.5,163.96,157.91,159.88,217839085,2.36,AAPL
1291,2,2017-09-08,163.75,164.25,158.53,158.63,100402255,2.31,AAPL
1292,2,2017-09-01,160.14,164.94,159.93,164.05,124482489,2.09,AAPL
1293,2,2017-08-25,157.5,160.74,155.1101,159.86,110686493,2.63,AAPL
1294,2,2017-08-18,159.32,162.51,156.72,157.5,130951564,2.58,AAPL
1295,2,2017-08-11,157.06,161.83,154.63,157.48,148310594,2.24,AAPL
1296,2,2017-08-04,149.9,159.75,148.13,156.39,159721244,2.48,AAPL
1297,2,2017-07-28,150.58,153.99,147.3,149.5,103916337,2.48,AAPL
1298,2,2017-07-21,148.82,151.74,148.57,150.27,103297255,2.37,AAPL
1299,2,2017-07-14,144.11,149.33,143.37,149.04,107844162,2.47,AAPL
1300,2,2017-07-07,144.88,145.3,142.41,144.18,76896820,2.61,AAPL
1301,2,2017-06-30,147.17,148.28,142.28,144.02,125310202,2.47,AAPL
1302,2,2017-06-23,143.66,147.16,143.66,146.28,121757322,2.27,AAPL
1303,2,2017-06-16,145.74,147.5,142.2,142.27,217066551,2.73,AAPL
1304,2,2017-06-09,154.34,155.98,146.02,148.98,157386327,2.22,AAPL
1305,2,2017-06-02,153.42,155.45,152.22,155.45,86663811,2.27,AAPL
1306,2,2017-05-26,154.0,154.9,152.67,153.61,101565411,2.18,AAPL
1307,2,2017-05-19,156.01,156.65,149.71,153.06,154981942,2.83,AAPL
1308,2,2017-05-12,149.03,156.42,149.03,156.1,167770544,2.47,AAPL
1309,2,2017-05-05,145.1,148.98,144.27,148.96,167777285,2.66,AAPL
1310,2,2017-04-28,143.5,144.9,143.18,143.65,89143525,2.72,AAPL
1311,2,2017-04-21,141.48,142.92,140.45,142.27,89248503,2.39,AAPL
1312,2,2017-04-07,143.71,145.46,143.05,143.34,105402499,2.58,AAPL
1313,2,2017-03-31,139.39,144.5,138.62,143.66,127008757,2.81,AAPL
1314,2,2017-03-24,140.4,142.8,139.73,140.64,129673979,2.91,AAPL
1315,2,2017-03-17,138.85,141.02,138.82,139.99,121539506,2.7,AAPL
1316,2,2017-03-10,139.365,139.98,137.05,139.14,99672282,2.89,AAPL
1317,2,2017-03-03,137.14,140.2786,136.28,139.78,127936976,2.5,AAPL
1318,2,2017-02-24,136.23,137.48,135.28,136.66,87908859,2.33,AAPL
1319,2,2017-02-17,133.08,136.27,132.75,135.72,136667496,2.26,AAPL
1320,2,2017-02-10,129.13,132.94,128.9,132.12,136449154,1.85,AAPL
1321,2,2017-02-03,120.93,130.49,120.62,129.08,249781248,2.76,AAPL
1322,2,2017-01-27,120.0,122.44,119.5,121.95,124748449,2.43,AAPL
1323,2,2017-01-20,118.34,120.5,118.22,120.0,116347987,1.45,AAPL
1324,2,2017-01-13,117.95,119.93,117.94,119.04,138810760,2.1,AAPL
1325,2,2017-01-06,115.8,118.16,114.76,117.91,103845468,1.85,AAPL
1326,2,2016-12-30,116.52,118.0166,115.43,115.82,84828531,2.26,AAPL
1327,2,2016-12-23,115.8,117.5,115.59,116.52,113322891,3.36,AAPL
1328,2,2016-12-16,113.29,116.73,112.49,115.97,195015700,2.51,AAPL
1329,2,2016-12-09,110.0,114.7,108.25,113.95,151989664,2.22,AAPL
1330,2,2016-12-02,111.43,112.465,108.85,109.9,155499850,2.01,AAPL
1331,2,2016-11-25,110.12,112.42,110.01,111.79,94132421,2.17,AAPL
1332,2,2016-11-18,107.32,110.54,104.08,110.06,198341456,2.31,AAPL
1333,2,2016-11-11,110.08,111.72,105.83,108.43,207268979,1.95,AAPL
1334,2,2016-11-04,113.65,114.23,108.11,108.84,156346518,2.1,AAPL
1335,2,2016-10-28,117.1,118.36,113.31,113.72,210225569,1.95,AAPL
1336,2,2016-10-21,117.33,118.21,113.8,116.6,115531434,1.72,AAPL
1337,2,2016-10-14,115.02,118.69,114.72,117.63,208708383,1.66,AAPL
1338,2,2016-10-07,112.71,114.56,112.28,114.06,126029440,1.89,AAPL
1339,2,2016-09-30,111.64,114.64,111.55,113.05,156384035,1.87,AAPL
1340,2,2016-09-23,115.19,116.18,111.55,112.71,201095635,1.61,AAPL
1341,2,2016-09-16,102.65,116.13,102.53,114.92,390309366,1.63,AAPL
1342,2,2016-09-09,107.9,108.76,103.13,103.13,168803729,1.61,AAPL
1343,2,2016-09-02,106.62,108.0,105.5,107.73,133000624,1.69,AAPL
1344,2,2016-08-26,108.86,109.32,106.31,106.94,123605519,1.79,AAPL
1345,2,2016-08-19,108.14,110.23,108.08,109.36,132371408,1.74,AAPL
1346,2,2016-08-12,107.52,108.94,107.16,108.18,124505869,1.62,AAPL
1347,2,2016-08-05,104.41,107.65,104.0,107.48,170149120,1.96,AAPL
1348,2,2016-07-29,98.25,104.55,96.42,104.21,256571090,1.81,AAPL
1349,2,2016-07-22,98.7,101.0,98.31,98.66,147565456,1.94,AAPL
1350,2,2016-07-15,96.75,99.3,96.73,98.78,142910566,1.61,AAPL
1351,2,2016-07-08,95.39,96.89,94.37,96.68,112705961,1.23,AAPL
1352,2,2016-07-01,93.0,96.465,91.5,95.89,185461004,2.33,AAPL
1353,2,2016-06-24,96.0,96.89,92.65,93.4,206728924,1.73,AAPL
1354,2,2016-06-17,98.69,99.12,95.3,95.33,191732699,1.68,AAPL
1355,2,2016-06-10,97.99,101.89,97.55,98.83,124864375,1.59,AAPL
1356,2,2016-06-03,99.6,100.4,96.63,97.92,140176985,1.31,AAPL
1357,2,2016-05-27,95.87,100.73,95.67,100.35,204473324,2.4,AAPL
1358,2,2016-05-20,92.39,95.43,91.65,95.22,212707154,1.4,AAPL
1359,2,2016-05-13,93.0,93.77,89.47,90.52,216049836,1.64,AAPL
1360,2,2016-05-06,93.965,95.9,91.85,92.72,225607242,1.28,AAPL
1361,2,2016-04-29,105.0,105.65,92.51,93.74,349424063,1.58,AAPL
1362,2,2016-04-22,108.89,108.95,104.62,105.68,189053016,1.26,AAPL
1363,2,2016-04-15,108.97,112.39,108.66,109.85,162310051,1.43,AAPL
1364,2,2016-04-08,110.42,112.19,108.121,108.66,145722543,1.5,AAPL
1365,2,2016-04-01,106.0,110.42,104.88,109.99,147965003,1.11,AAPL
1366,2,2016-03-18,101.91,106.5,101.78,105.92,182073165,1.07,AAPL
1367,2,2016-03-11,102.39,102.83,100.15,102.26,155221501,1.1,AAPL
1368,2,2016-03-04,96.86,103.75,96.65,103.01,201803826,1.49,AAPL
1369,2,2016-02-26,96.31,98.0237,93.32,96.91,159052926,1.23,AAPL
1370,2,2016-02-19,95.02,98.89,94.61,96.04,168316315,1.5,AAPL
1371,2,2016-02-12,93.13,96.35,92.59,93.99,231122263,1.4,AAPL
1372,2,2016-02-05,96.47,97.33,93.69,94.02,217154766,1.3,AAPL
1373,2,2016-01-29,101.52,101.53,92.39,97.34,380336530,1.13,AAPL
1374,2,2016-01-22,98.41,101.46,93.42,101.42,243384093,1.0,AAPL
1375,2,2016-01-15,98.97,101.19,95.36,97.13,304337253,0.81,AAPL
1376,2,2016-01-08,102.61,105.85,96.43,96.96,343790211,0.61,AAPL
1377,2,2015-12-18,112.18,112.8,105.81,106.03,315791335,0.84,AAPL
1378,2,2015-12-11,118.98,119.86,112.851,113.18,188853944,0.68,AAPL
1379,2,2015-12-04,117.99,119.41,114.22,119.03,206765745,1.45,AAPL
1380,2,2015-11-27,119.27,119.73,117.12,117.81,109720453,1.3,AAPL
1381,2,2015-11-20,111.38,119.92,111.0,119.3,189947415,0.77,AAPL
1382,2,2015-11-13,120.96,121.81,112.27,112.34,216555289,1.21,AAPL
1383,2,2015-11-06,119.87,123.82,119.61,121.06,195203256,1.43,AAPL
1384,2,2015-10-30,118.08,121.22,113.99,119.5,322362121,1.56,AAPL
1385,2,2015-10-23,110.8,119.228,110.11,119.08,222074893,1.7,AAPL
1386,2,2015-10-16,112.73,112.75,109.56,111.04,184884970,1.87,AAPL
1387,2,2015-10-09,109.88,112.28,108.21,112.12,262432987,1.59,AAPL
1388,2,2015-10-02,113.85,114.57,107.31,110.38,311138027,1.98,AAPL
1389,2,2015-09-25,113.67,116.69,112.37,114.71,242696241,1.8,AAPL
1390,2,2015-09-18,116.58,116.89,111.87,113.45,277276007,1.96,AAPL
1391,2,2015-09-11,111.65,114.21,109.77,114.21,252662734,1.49,AAPL
1392,2,2015-09-04,112.13,114.53,107.36,109.27,298194194,2.27,AAPL
1393,2,2015-08-28,94.87,113.31,92.0,113.29,500362965,1.53,AAPL
1394,2,2015-08-21,116.04,117.65,105.645,105.76,320509056,1.88,AAPL
1395,2,2015-08-14,116.53,119.99,109.63,115.96,345185326,2.34,AAPL
1396,2,2015-08-07,121.5,122.57,112.1,115.52,384072497,1.98,AAPL
1397,2,2015-07-31,123.09,123.91,120.91,121.3,191598511,1.97,AAPL
1398,2,2015-07-24,130.97,132.97,121.99,124.5,344269021,1.85,AAPL
1399,2,2015-07-17,125.03,129.62,124.32,129.62,189245034,2.23,AAPL
1400,2,2015-07-10,124.94,126.23,119.22,123.28,275718368,1.73,AAPL
1401,2,2015-06-26,127.49,129.8,126.51,126.75,195594004,1.96,AAPL
1402,2,2015-06-19,126.1,128.31,125.71,126.6,198525255,2.05,AAPL
1403,2,2015-06-12,128.9,130.18,125.62,127.17,220114589,2.11,AAPL
1404,2,2015-06-05,131.2,131.39,128.36,128.65,170840884,2.11,AAPL
1405,2,2015-05-29,132.6,132.91,129.12,130.28,198148567,1.64,AAPL
1406,2,2015-05-22,128.38,132.97,128.36,132.54,217297426,1.93,AAPL
1407,2,2015-05-15,127.39,129.49,124.82,128.77,208301514,2.14,AAPL
1408,2,2015-05-08,129.5,130.57,123.36,127.62,271891981,2.09,AAPL
1409,2,2015-05-01,132.31,134.54,124.58,128.95,420972321,2.18,AAPL
1410,2,2015-04-24,125.57,130.63,125.17,130.28,207440679,2.3,AAPL
1411,2,2015-04-17,128.37,128.57,124.46,124.75,171186168,2.34,AAPL
1412,2,2015-04-10,124.47,128.1218,124.33,127.1,182207413,2.09,AAPL
1413,2,2015-03-27,127.12,128.04,122.6,123.25,209326175,2.37,AAPL
1414,2,2015-03-20,123.88,129.2451,122.87,125.9,266672975,2.22,AAPL
1415,2,2015-03-13,127.96,129.57,121.63,123.59,326514045,2.31,AAPL
1416,2,2015-03-06,129.25,130.28,125.76,126.6,246938492,2.14,AAPL
1417,2,2015-02-27,130.02,133.6,126.61,128.46,368216362,2.31,AAPL
1418,2,2015-02-20,127.49,129.5,126.92,129.495,194354942,2.71,AAPL
1419,2,2015-02-13,118.55,127.48,118.43,127.08,303206785,3.0,AAPL
1420,2,2015-02-06,118.05,120.51,116.08,118.93,270757404,2.57,AAPL
